sugar_content,caffeine_content,acidity_level,carbonation_level,soda_type
120,20,45,6.114128685,Diet_Coke
91,7,52,6.405054243,Diet_Coke
81,6,55,6.110142735,Diet_Coke
101,13,54,6.828982708,Diet_Coke
101,17,55,6.451499763999999,Diet_Coke
111,6,53,6.313512998999999,Diet_Coke
107,10,49,6.755192025,Diet_Coke
115,11,46,6.623167177000001,Diet_Coke
84,25,52,6.12532356,Diet_Coke
120,7,47,6.653867608,Diet_Coke
91,12,46,6.343942518,Diet_Coke
89,22,52,6.217300786,Diet_Coke
113,19,46,6.286387658,Diet_Coke
97,22,50,6.769893799999998,Diet_Coke
117,30,50,6.744966312000001,Diet_Coke
90,14,52,6.391858432,Diet_Coke
104,23,47,6.770434148,Diet_Coke
81,16,45,6.727468157000001,Diet_Coke
88,5,47,6.662244646,Diet_Coke
92,7,45,6.944640222,Diet_Coke
81,18,50,6.507110986,Diet_Coke
111,5,55,6.520663422,Diet_Coke
108,23,51,6.106500787000001,Diet_Coke
113,30,50,6.277484042999999,Diet_Coke
83,10,53,6.195142279,Diet_Coke
101,11,51,6.792035575,Diet_Coke
114,21,55,6.472756256,Diet_Coke
99,6,45,6.000975617000001,Diet_Coke
92,20,55,6.5877912620000005,Diet_Coke
92,7,48,6.956508826,Diet_Coke
91,24,55,6.259086582999999,Diet_Coke
110,21,54,6.747537642,Diet_Coke
112,25,51,6.932537231,Diet_Coke
89,25,54,6.353107392999999,Diet_Coke
100,10,53,6.211748957,Diet_Coke
83,22,54,6.277245253999999,Diet_Coke
95,14,50,6.560443519,Diet_Coke
119,30,49,6.903020221,Diet_Coke
97,12,47,6.765094963999998,Diet_Coke
110,7,45,6.189213927000001,Diet_Coke
96,18,50,6.904241707000001,Diet_Coke
83,23,55,6.463271076,Diet_Coke
120,24,47,6.260838965,Diet_Coke
115,17,55,6.776533055,Diet_Pepsi
114,27,48,6.528404377999999,Diet_Pepsi
101,25,52,6.750145572,Diet_Pepsi
118,18,52,6.562832807,Diet_Pepsi
95,26,45,6.117530021,Diet_Pepsi
81,25,49,6.076459669,Diet_Pepsi
117,24,53,6.293486295,Diet_Pepsi
114,30,51,6.069171847000001,Diet_Pepsi
113,6,52,6.740983646,Diet_Pepsi
108,26,52,6.201797639,Diet_Pepsi
81,30,48,6.041027474,Diet_Pepsi
115,9,52,6.019372459,Diet_Pepsi
83,7,45,6.704104127000001,Diet_Pepsi
84,21,55,6.494251024,Diet_Pepsi
109,26,45,6.224535448999998,Diet_Pepsi
95,27,55,6.160414414,Diet_Pepsi
119,5,55,6.168757984,Diet_Pepsi
110,14,51,6.085444691,Diet_Pepsi
82,18,48,6.1590508160000015,Diet_Pepsi
87,14,48,6.606033244,Diet_Pepsi
85,9,53,6.447662945,Diet_Pepsi
100,6,53,6.105909623,Diet_Pepsi
107,12,46,6.559763394,Diet_Pepsi
91,13,47,6.14410903,Diet_Pepsi
102,25,50,6.099662369,Diet_Pepsi
117,25,53,6.413927319,Diet_Pepsi
85,21,52,6.0751441160000015,Diet_Pepsi
104,25,55,6.123802502,Diet_Pepsi
102,24,54,6.698468621,Diet_Pepsi
116,25,50,6.088885814,Diet_Pepsi
100,17,48,6.367800632000001,Diet_Pepsi
110,25,54,6.425930938,Diet_Pepsi
104,25,51,6.469983276000002,Diet_Pepsi
107,11,54,6.094016337999999,Diet_Pepsi
98,26,52,6.150090898999999,Diet_Pepsi
88,17,52,6.646962425,Diet_Pepsi
87,25,46,6.379690748,Diet_Pepsi
120,8,46,6.732834334,Diet_Pepsi
95,13,46,6.126019932,Diet_Pepsi
108,22,47,6.161123579,Diet_Pepsi
82,13,52,6.442810053,Diet_Pepsi
120,23,55,6.732049075,Diet_Pepsi
110,22,47,6.243673725,Diet_Pepsi
95,23,45,6.266208727,Diet_Pepsi
106,10,49,6.350623739,Diet_Pepsi
99,12,52,6.002927293,Diet_Pepsi
106,20,51,6.342573112,Diet_Pepsi
83,11,53,6.163921247999999,Diet_Pepsi
117,19,55,6.121745389,Diet_Pepsi
98,26,49,6.130160472999999,Diet_Pepsi
113,20,48,6.440584681,Diet_Pepsi
101,17,47,6.185053234,Diet_Pepsi
98,7,45,6.157724816,Diet_Pepsi
93,22,48,6.776987974,Diet_Pepsi
95,21,47,6.431970877,Diet_Pepsi
109,12,48,6.708743843,Diet_Pepsi
118,12,47,6.010739645,Diet_Pepsi
100,14,49,6.365956657999999,Diet_Pepsi
89,9,47,6.6683827660000015,Diet_Pepsi
95,16,46,6.74669542,Diet_Pepsi
95,7,45,6.031665834,Diet_Pepsi
87,6,45,6.40077205,Diet_Pepsi
93,20,50,6.448792688999999,Diet_Pepsi
84,29,49,6.251420275,Diet_Pepsi
111,5,47,6.2744528110000015,Diet_Pepsi
111,5,52,6.135996372,Diet_Pepsi
111,15,54,6.194090172,Diet_Pepsi
89,11,47,6.327822962000001,Diet_Pepsi
110,15,48,6.2125672110000005,Diet_Pepsi
95,30,52,6.640470862999999,Diet_Pepsi
115,12,52,6.685553129,Diet_Pepsi
120,25,50,6.327210469,Diet_Pepsi
102,11,45,6.35544263,Diet_Pepsi
94,5,55,6.085682343999999,Diet_Pepsi
84,18,46,6.781050372999999,Diet_Pepsi
107,22,54,6.630301421,Diet_Pepsi
80,18,52,6.484799661,Diet_Pepsi
86,18,45,6.566759102000001,Diet_Pepsi
113,28,48,6.170520517999999,Diet_Pepsi
115,18,53,6.0124803510000016,Diet_Pepsi
82,20,54,6.541150335,Diet_Pepsi
98,22,47,6.341400922,Diet_Pepsi
117,25,54,6.150686363999999,Diet_Pepsi
83,15,49,6.438008152999999,Diet_Pepsi
120,16,51,6.547041902999999,Diet_Pepsi
111,5,50,6.399891457000001,Diet_Pepsi
85,21,47,6.186770318,Diet_Pepsi
90,23,54,6.159020864,Diet_Pepsi
99,29,55,6.660954816,Diet_Pepsi
102,11,47,6.504906978999999,Diet_Pepsi
80,18,51,6.706053225,Diet_Pepsi
87,21,52,6.067665497999999,Diet_Pepsi
114,8,52,6.419083092,Diet_Pepsi
99,6,46,6.39637861,Diet_Pepsi
89,25,50,6.375923383,Diet_Pepsi
96,13,55,6.700337732,Diet_Pepsi
82,26,47,6.565312652999999,Diet_Pepsi
106,21,52,6.286515359,Diet_Pepsi
90,15,52,6.448061578,Diet_Pepsi
106,16,54,6.585872508,Diet_Pepsi
24,128,196,5.521466996,Club_Soda
7,144,197,6.133220586,Club_Soda
14,128,205,6.226289556,Club_Soda
8,120,201,6.321152192,Club_Soda
20,129,201,5.587905967,Club_Soda
32,137,204,5.824151692999999,Club_Soda
27,139,205,5.7721799460000005,Club_Soda
0,123,205,5.790993052,Club_Soda
22,144,196,6.4992268210000015,Club_Soda
1,124,199,5.658473817000001,Club_Soda
30,122,197,5.573241391,Club_Soda
29,121,196,6.079497202000001,Club_Soda
13,126,204,6.3831802710000005,Club_Soda
9,139,199,5.867420996,Club_Soda
0,133,200,5.708418722,Club_Soda
30,143,199,5.7983508000000015,Club_Soda
36,140,198,6.28188384,Club_Soda
37,137,199,5.697945522,Club_Soda
33,121,203,5.6059340870000005,Club_Soda
7,144,195,5.85648105,Club_Soda
35,128,205,6.041053829,Club_Soda
29,128,198,5.685062404,Club_Soda
2,143,196,5.669489065,Club_Soda
34,140,198,5.751707342,Club_Soda
29,144,204,5.800448951,Club_Soda
32,141,203,5.821347769,Club_Soda
13,144,197,6.28022267,Club_Soda
25,143,198,6.027314401,Club_Soda
9,137,200,5.636687393,Club_Soda
6,144,198,5.559363609,Club_Soda
37,126,196,5.596449493,Club_Soda
2,120,203,5.893492998999999,Club_Soda
11,143,197,5.875718516,Club_Soda
10,141,201,6.386021424,Club_Soda
24,142,202,5.710819862,Club_Soda
23,138,195,5.7959857160000015,Club_Soda
18,125,204,6.046673619,Club_Soda
13,121,196,6.443382913,Club_Soda
26,122,202,5.617227184,Club_Soda
28,123,202,6.442289294,Club_Soda
26,121,201,6.162034371,Club_Soda
21,137,196,5.812781806,Club_Soda
21,135,198,5.7650151260000015,Club_Soda
5,144,205,6.184922574,Club_Soda
2,123,205,5.739652177000001,Club_Soda
15,133,199,5.8247786360000005,Club_Soda
31,130,198,5.554823557000001,Club_Soda
25,143,200,6.024248787,Club_Soda
16,143,204,5.631333387000001,Club_Soda
19,122,202,5.811975094,Club_Soda
10,125,196,5.730557448,Club_Soda
20,139,202,5.66999105,Club_Soda
28,123,198,5.682751473,Club_Soda
28,136,200,6.245858905,Club_Soda
2,131,199,6.017370134,Club_Soda
2,140,197,5.53456749,Club_Soda
27,138,201,5.952367662,Club_Soda
30,127,204,6.126436584,Club_Soda
32,145,203,6.406818518,Club_Soda
29,139,205,6.155939452999999,Club_Soda
26,126,195,5.878568981,Club_Soda
40,136,202,5.935336307999999,Club_Soda
6,124,200,5.971332179,Club_Soda
35,138,200,5.67130617,Club_Soda
17,136,196,5.882155987999999,Club_Soda
33,134,205,6.08551916,Club_Soda
16,143,197,5.90402645,Club_Soda
27,120,200,6.1102188260000005,Club_Soda
29,145,205,6.212302608,Club_Soda
3,141,197,6.142803397000001,Club_Soda
15,123,204,6.365972687999999,Club_Soda
5,136,195,6.264202804,Club_Soda
10,136,204,6.276198595,Club_Soda
7,141,195,5.514253142,Club_Soda
2,129,201,5.682343744,Club_Soda
29,138,197,5.830892252000001,Club_Soda
30,137,200,5.603413172000001,Club_Soda
29,132,204,6.0967531,Club_Soda
14,139,197,6.056529526,Club_Soda
18,125,203,6.160267496,Club_Soda
33,143,204,5.814434775,Club_Soda
40,144,196,5.987262638,Club_Soda
9,143,197,5.570020684,Club_Soda
38,135,203,5.9655513110000005,Club_Soda
28,130,196,6.062356467000001,Club_Soda
35,142,203,5.895319002000001,Club_Soda
12,129,205,6.119432215,Club_Soda
1,135,203,5.624203283,Club_Soda
0,145,205,5.52078314,Club_Soda
31,121,201,5.731535257999999,Club_Soda
35,131,203,5.893490899,Club_Soda
29,140,195,5.560521058,Club_Soda
33,138,198,6.222390797999999,Club_Soda
14,140,197,6.071255131,Club_Soda
35,145,195,6.231950009,Club_Soda
40,120,197,5.889480679,Club_Soda
25,132,198,5.732757516,Club_Soda
31,137,196,6.400321212000001,Club_Soda
36,144,196,6.496934492,Club_Soda
10,140,197,6.229498836,Club_Soda
22,30,12,6.354006743999999,Tonic_Water
37,6,13,7.511755067999999,Tonic_Water
27,13,6,7.335158382,Tonic_Water
7,16,9,7.813916602999999,Tonic_Water
20,7,9,7.1291369410000005,Tonic_Water
26,27,10,6.079998496,Tonic_Water
5,23,15,7.408939392000001,Tonic_Water
0,18,14,7.207991261,Tonic_Water
39,24,14,7.189259647,Tonic_Water
13,23,6,7.365338111,Tonic_Water
21,17,15,7.455991072000001,Tonic_Water
33,12,8,6.822282114,Tonic_Water
6,9,12,7.028746406000002,Tonic_Water
19,7,10,6.118430299,Tonic_Water
24,18,6,6.285312759,Tonic_Water
9,11,8,6.559236744,Tonic_Water
31,8,7,7.163245982,Tonic_Water
22,17,5,6.945562889,Tonic_Water
13,5,8,7.474710503,Tonic_Water
16,8,9,7.601189842999999,Tonic_Water
4,13,6,7.5611432239999985,Tonic_Water
0,25,14,6.361671475,Tonic_Water
8,7,10,6.929216014,Tonic_Water
4,23,5,7.477935216,Tonic_Water
33,14,8,7.684420446,Tonic_Water
30,7,15,7.825531916,Tonic_Water
21,29,12,6.438668989,Tonic_Water
11,14,5,6.946354724,Tonic_Water
9,8,15,7.994465371,Tonic_Water
5,18,14,7.434118807000001,Tonic_Water
29,25,14,7.781988584,Tonic_Water
33,12,15,6.052318465,Tonic_Water
8,16,6,7.106650373,Tonic_Water
15,14,8,6.22094286,Tonic_Water
16,7,8,6.420457311,Tonic_Water
0,12,7,6.969249676,Tonic_Water
5,25,6,6.0113021810000005,Tonic_Water
6,8,11,6.600948787999999,Tonic_Water
10,5,5,7.817846496,Tonic_Water
1,17,6,6.8198271,Tonic_Water
1,30,10,7.291405641,Tonic_Water
0,23,15,7.598729065,Tonic_Water
24,27,9,6.157135092000001,Tonic_Water
36,11,13,7.1917274,Tonic_Water
40,21,8,7.418761774,Tonic_Water
40,22,6,6.488221135,Tonic_Water
32,18,13,6.044167236,Tonic_Water
9,10,10,6.010391864,Tonic_Water
13,16,8,6.949838549,Tonic_Water
15,9,11,7.907956251,Tonic_Water
29,11,5,7.639788459,Tonic_Water
1,15,9,7.53350946,Tonic_Water
18,5,11,6.251586885,Tonic_Water
14,22,9,6.543191814,Tonic_Water
33,15,7,7.651225301,Tonic_Water
4,6,7,6.708889665,Tonic_Water
17,16,14,6.625538653,Tonic_Water
12,20,10,6.528354932,Tonic_Water
34,29,8,6.450640306,Tonic_Water
39,28,10,7.181907673,Tonic_Water
31,25,12,7.016482298,Tonic_Water
12,6,8,6.388617138,Tonic_Water
12,29,13,7.57125447,Tonic_Water
26,11,11,7.609348255,Tonic_Water
19,24,15,7.137136973,Tonic_Water
39,21,9,6.354022554,Tonic_Water
16,29,13,6.196907944,Tonic_Water
36,29,13,7.829507245,Tonic_Water
37,23,12,6.395258356,Tonic_Water
39,9,15,7.992041984,Tonic_Water
31,5,14,6.583411671,Tonic_Water
18,12,8,6.206053072,Tonic_Water
20,20,10,6.976997772000001,Tonic_Water
5,8,5,6.562594972,Tonic_Water
20,8,12,7.260416405,Tonic_Water
25,21,11,6.460044777999999,Tonic_Water
14,19,14,6.699164936,Tonic_Water
37,18,12,7.401121811,Tonic_Water
26,15,6,6.912033409,Tonic_Water
13,22,5,7.764040111,Tonic_Water
32,25,9,7.796034006,Tonic_Water
19,7,9,6.969883482999999,Tonic_Water
28,7,9,6.730757538,Tonic_Water
24,30,11,6.601395755,Tonic_Water
7,17,10,6.465913274,Tonic_Water
18,23,8,6.41354791,Tonic_Water
7,20,12,6.475275337,Tonic_Water
20,23,11,6.407715561,Tonic_Water
18,14,11,6.550814117000001,Tonic_Water
34,11,10,7.36220835,Tonic_Water
20,29,10,7.36549204,Tonic_Water
37,24,13,7.8546243,Tonic_Water
12,8,10,7.995848977,Tonic_Water
34,10,14,6.725600855,Tonic_Water
6,13,9,7.786725333,Tonic_Water
27,30,5,7.656978112000001,Tonic_Water
13,8,12,7.105904818,Tonic_Water
6,7,7,7.199106204,Tonic_Water
40,17,15,7.871063004,Tonic_Water
31,26,9,7.566165721,Tonic_Water
61,68,50,6.7932454170000005,Cream_Soda
58,46,45,6.576261427,Cream_Soda
45,47,55,6.751452932,Cream_Soda
39,65,53,6.560743092999999,Cream_Soda
31,68,45,6.938313356,Cream_Soda
70,68,45,6.991626158,Cream_Soda
68,62,50,6.977700268,Cream_Soda
34,65,47,6.833768535,Cream_Soda
38,68,54,6.739170045,Cream_Soda
69,64,47,6.993473247000001,Cream_Soda
58,51,47,6.757470637000001,Cream_Soda
59,47,53,6.8506632320000005,Cream_Soda
44,64,54,6.74274935,Cream_Soda
56,57,48,6.506120752,Cream_Soda
69,60,54,6.98992719,Cream_Soda
56,58,49,6.69215564,Cream_Soda
49,55,53,6.544029776,Cream_Soda
38,51,52,6.927803911,Cream_Soda
54,65,47,6.721835879,Cream_Soda
57,57,51,6.99223441,Cream_Soda
39,52,53,6.704204398,Cream_Soda
58,67,45,6.702424548,Cream_Soda
61,64,52,6.641098708,Cream_Soda
34,62,55,6.585346229,Cream_Soda
31,48,45,6.563134737,Cream_Soda
47,46,52,6.502289472999999,Cream_Soda
32,68,52,6.800321319,Cream_Soda
36,59,46,6.721130542999999,Cream_Soda
61,51,51,6.574677594,Cream_Soda
70,54,46,6.919342407,Cream_Soda
44,56,49,6.519779582999999,Cream_Soda
34,68,51,6.687088097999999,Cream_Soda
50,59,47,6.747975732,Cream_Soda
39,70,52,6.65149129,Cream_Soda
34,61,49,6.502675132,Cream_Soda
44,60,55,6.825371185,Cream_Soda
31,62,52,6.99104104,Cream_Soda
65,62,51,6.5116248410000015,Cream_Soda
44,57,53,6.93172108,Cream_Soda
50,47,48,6.712772332999999,Cream_Soda
43,50,48,6.63016515,Cream_Soda
60,46,53,6.761953186,Cream_Soda
70,68,55,6.691202286,Cream_Soda
59,62,52,6.608667683999999,Cream_Soda
60,58,51,6.840802254,Cream_Soda
42,60,47,6.834808347999999,Cream_Soda
35,66,47,6.953439161,Cream_Soda
34,65,48,6.665024507999999,Cream_Soda
36,54,46,6.662875839,Cream_Soda
39,64,52,6.678695788,Cream_Soda
37,52,47,6.54277684,Cream_Soda
33,47,46,6.839443833,Cream_Soda
34,48,48,6.805277038,Cream_Soda
49,54,50,6.762522087000001,Cream_Soda
40,65,49,6.678449317999999,Cream_Soda
68,52,49,6.577192175,Cream_Soda
50,46,52,6.734005647999999,Cream_Soda
65,63,50,6.524459342,Cream_Soda
40,49,47,6.501521192,Cream_Soda
42,53,48,6.758479569,Cream_Soda
49,55,51,6.676578778,Cream_Soda
59,62,49,6.941496806,Cream_Soda
63,58,47,6.864143752,Cream_Soda
70,65,52,6.583528529,Cream_Soda
63,50,52,6.751747609,Cream_Soda
40,64,47,6.893509446,Cream_Soda
63,58,50,6.720744449,Cream_Soda
45,58,49,6.827812549,Cream_Soda
66,69,47,6.912299695,Cream_Soda
54,67,52,6.586107335,Cream_Soda
69,67,52,6.827305908,Cream_Soda
67,68,49,6.821774589,Cream_Soda
45,57,47,6.656458831,Cream_Soda
56,50,52,6.770384816,Cream_Soda
70,50,53,6.933809742999999,Cream_Soda
44,47,45,6.579441304,Cream_Soda
50,60,47,6.92791761,Cream_Soda
52,51,53,6.985804083,Cream_Soda
35,68,45,6.612429546,Cream_Soda
68,69,52,6.813383387000001,Cream_Soda
32,55,52,6.967759599999999,Cream_Soda
32,55,51,6.57398033,Cream_Soda
48,62,47,6.803094965,Cream_Soda
39,69,53,6.964955435,Cream_Soda
49,61,45,6.764213299,Cream_Soda
48,57,54,6.617703177999999,Cream_Soda
69,66,49,6.52711001,Cream_Soda
53,55,55,6.709668804,Cream_Soda
38,61,52,6.620729882000001,Cream_Soda
57,64,55,6.583760498999999,Cream_Soda
51,57,55,6.6764073370000006,Cream_Soda
56,65,45,6.751298936,Cream_Soda
54,66,52,6.867554147000001,Cream_Soda
58,55,47,6.7424900270000006,Cream_Soda
68,70,54,6.986228647000001,Cream_Soda
42,59,55,6.979102243,Cream_Soda
43,64,47,6.8256647820000005,Cream_Soda
35,67,49,6.617066674,Cream_Soda
56,59,55,6.551892637999999,Cream_Soda
39,64,53,6.598860305,Cream_Soda
18,30,29,6.4200187170000005,Energy_Drink
37,23,28,5.7400545670000005,Energy_Drink
13,28,33,5.686972967000001,Energy_Drink
2,21,35,6.293662362999999,Energy_Drink
10,18,35,6.381975465,Energy_Drink
7,11,32,5.542169138999999,Energy_Drink
39,5,31,5.551963184,Energy_Drink
34,6,27,5.8607404810000014,Energy_Drink
31,30,29,5.558807063,Energy_Drink
25,7,35,5.55771171,Energy_Drink
16,18,26,5.568365926,Energy_Drink
26,10,33,6.07071786,Energy_Drink
27,8,32,5.627860548999998,Energy_Drink
37,18,30,6.38488418,Energy_Drink
19,15,34,5.6858890660000005,Energy_Drink
0,19,33,6.234458417000001,Energy_Drink
31,20,26,6.443168642000001,Energy_Drink
9,17,32,5.842317989,Energy_Drink
22,11,29,5.955742971,Energy_Drink
31,6,26,5.741367375,Energy_Drink
34,6,30,5.948342571,Energy_Drink
24,6,32,6.387067562,Energy_Drink
1,8,26,5.562911913,Energy_Drink
31,13,33,5.85971872,Energy_Drink
10,9,28,6.282955072999999,Energy_Drink
36,27,26,6.25449571,Energy_Drink
38,24,33,5.973853124,Energy_Drink
11,6,25,6.081568052000001,Energy_Drink
16,14,30,6.37466756,Energy_Drink
33,14,35,6.027707171,Energy_Drink
16,6,29,5.868285082000001,Energy_Drink
32,11,31,6.205931637999999,Energy_Drink
38,14,30,5.5707453860000005,Energy_Drink
8,6,33,6.095261012999999,Energy_Drink
23,6,33,6.025789594,Energy_Drink
29,25,35,5.542873799,Energy_Drink
24,14,33,6.366219551,Energy_Drink
32,12,30,5.579845008,Energy_Drink
30,25,31,5.804965067,Energy_Drink
14,21,35,6.121005506,Energy_Drink
27,22,29,6.000248647,Energy_Drink
40,5,29,5.820978791,Energy_Drink
17,11,32,5.620733794,Energy_Drink
30,30,35,6.001936419,Energy_Drink
28,10,30,6.305740522000001,Energy_Drink
39,7,29,6.362544111,Energy_Drink
32,20,35,5.588655387,Energy_Drink
7,15,32,6.182232762000001,Energy_Drink
29,17,29,5.959493188,Energy_Drink
34,15,34,5.677282677999999,Energy_Drink
14,23,25,5.6121227970000005,Energy_Drink
18,19,29,6.206077742000001,Energy_Drink
7,21,35,5.764812076,Energy_Drink
24,27,34,6.203376525,Energy_Drink
39,29,29,6.143662699,Energy_Drink
29,8,28,6.100429497,Energy_Drink
10,24,27,5.7084096010000005,Energy_Drink
0,29,32,5.868255858,Energy_Drink
32,11,31,6.461225827000001,Energy_Drink
37,10,32,6.165084855,Energy_Drink
20,29,27,6.047044342,Energy_Drink
31,29,35,6.137102505,Energy_Drink
17,30,27,5.894027065,Energy_Drink
1,12,30,5.56222383,Energy_Drink
6,13,29,5.832608027999999,Energy_Drink
15,28,32,6.2185718739999984,Energy_Drink
27,24,29,6.142010637,Energy_Drink
3,23,30,6.078807239,Energy_Drink
8,26,26,5.702484758,Energy_Drink
20,28,26,5.547594847,Energy_Drink
26,18,27,5.836075368,Energy_Drink
1,6,35,6.231662767,Energy_Drink
27,30,31,5.718120393,Energy_Drink
23,7,34,5.852038202,Energy_Drink
0,26,31,5.547933273,Energy_Drink
38,6,25,6.156259104,Energy_Drink
25,12,26,6.436314406,Energy_Drink
40,5,32,5.981169595,Energy_Drink
0,19,31,6.271952832999999,Energy_Drink
26,9,32,6.470465614,Energy_Drink
35,30,34,6.141502001,Energy_Drink
19,30,30,5.826381164,Energy_Drink
31,13,33,6.342463714,Energy_Drink
17,29,26,6.071897347,Energy_Drink
2,30,30,6.331051715,Energy_Drink
30,13,25,6.413184638,Energy_Drink
8,15,33,5.50158009,Energy_Drink
18,12,35,6.338720873,Energy_Drink
8,28,30,6.015672239,Energy_Drink
40,22,29,5.735364307,Energy_Drink
27,10,33,6.465906333,Energy_Drink
21,20,31,5.855457599,Energy_Drink
3,9,35,6.318552972999999,Energy_Drink
22,16,27,6.006784979,Energy_Drink
27,8,30,6.008386282999999,Energy_Drink
22,8,33,5.665785202,Energy_Drink
28,27,32,5.764615485,Energy_Drink
23,21,26,5.901495543999999,Energy_Drink
37,5,34,5.779032666,Energy_Drink
19,26,29,5.67154928,Energy_Drink
133,47,24,7.231324765,Sports_Drink
136,36,20,6.925412377000001,Sports_Drink
104,47,18,7.633437412,Sports_Drink
133,47,23,6.827354668,Sports_Drink
126,38,23,6.176716425,Sports_Drink
126,50,19,6.6287228360000015,Sports_Drink
113,41,20,7.256877571,Sports_Drink
121,45,22,6.443785385,Sports_Drink
121,47,16,7.7232401510000015,Sports_Drink
129,60,22,5.947448589,Sports_Drink
107,45,25,7.2277455160000015,Sports_Drink
122,59,18,6.219469084,Sports_Drink
140,38,15,6.021439523,Sports_Drink
102,49,21,6.253343655,Sports_Drink
111,40,25,6.187455798999999,Sports_Drink
131,35,18,7.0576933660000005,Sports_Drink
135,43,16,6.720449769,Sports_Drink
100,46,18,6.4316895060000006,Sports_Drink
123,39,24,7.453106264,Sports_Drink
117,56,15,7.368258226,Sports_Drink
121,36,24,7.352401887,Sports_Drink
101,58,18,6.652143699,Sports_Drink
107,42,24,6.144631795,Sports_Drink
100,41,22,7.318802162000001,Sports_Drink
125,39,21,7.954629324,Sports_Drink
105,60,23,6.207652157,Sports_Drink
102,46,19,6.631005298,Sports_Drink
131,49,22,7.306918817000001,Sports_Drink
139,35,15,5.898293044,Sports_Drink
108,36,19,7.238566893,Sports_Drink
118,45,23,7.977651226,Sports_Drink
107,51,22,5.983075895,Sports_Drink
125,60,17,6.785723961,Sports_Drink
113,37,20,7.393441155,Sports_Drink
131,52,16,6.486068274,Sports_Drink
115,48,16,7.175934962,Sports_Drink
113,38,25,7.388265887999999,Sports_Drink
111,41,18,6.10539819,Sports_Drink
111,53,19,6.419536555,Sports_Drink
122,48,16,6.307585854,Sports_Drink
108,46,17,6.93221485,Sports_Drink
132,41,22,7.810865753,Sports_Drink
103,42,17,6.527541661,Sports_Drink
133,50,25,7.569454601,Sports_Drink
127,37,18,7.041065585,Sports_Drink
110,39,25,7.208795456,Sports_Drink
131,38,19,6.814341946,Sports_Drink
108,38,24,7.442217061,Sports_Drink
122,40,17,6.854558957,Sports_Drink
111,50,15,7.884550475,Sports_Drink
140,40,17,6.006085786,Sports_Drink
100,40,20,7.432043735,Sports_Drink
123,50,16,6.498052108,Sports_Drink
107,36,21,6.205263534,Sports_Drink
118,50,19,6.360812227,Sports_Drink
103,51,20,7.0466074339999984,Sports_Drink
133,57,19,7.947011366,Sports_Drink
129,47,20,6.281913857999999,Sports_Drink
116,52,19,6.114525877,Sports_Drink
114,40,23,6.7539780610000015,Sports_Drink
131,60,17,7.4250413160000015,Sports_Drink
107,43,18,6.745104394,Sports_Drink
123,44,21,7.6411165689999985,Sports_Drink
112,49,25,6.470135478,Sports_Drink
119,44,15,7.091992365,Sports_Drink
130,59,19,6.520403794,Sports_Drink
127,53,24,6.127939627999999,Sports_Drink
134,52,18,7.994679507000001,Sports_Drink
109,36,18,7.524707577,Sports_Drink
100,48,17,7.827877817999999,Sports_Drink
132,52,19,6.436691764,Sports_Drink
102,37,25,5.907930899,Sports_Drink
111,39,22,6.135025006,Sports_Drink
117,51,15,6.044556594,Sports_Drink
136,36,24,7.59781958,Sports_Drink
134,56,18,6.691268104,Sports_Drink
112,54,15,6.1754923060000015,Sports_Drink
105,56,15,7.272316208999999,Sports_Drink
140,45,15,5.801047545,Sports_Drink
126,46,25,6.757457943,Sports_Drink
106,49,24,6.983395572999999,Sports_Drink
121,53,19,7.976889497999999,Sports_Drink
108,60,17,6.558902588,Sports_Drink
116,56,17,7.979090365,Sports_Drink
100,52,19,7.903528672999999,Sports_Drink
129,43,16,6.73210948,Sports_Drink
118,44,23,6.6916904760000016,Sports_Drink
117,43,25,7.839849298,Sports_Drink
126,37,21,6.61448588,Sports_Drink
120,48,16,7.456971816,Sports_Drink
102,45,16,7.2942193,Sports_Drink
131,56,20,7.762647875,Sports_Drink
114,40,17,6.363406102000001,Sports_Drink
101,37,18,7.63737841,Sports_Drink
106,46,20,6.2006719760000015,Sports_Drink
113,38,20,6.364729934,Sports_Drink
102,53,21,6.913678684,Sports_Drink
110,39,18,7.766259768999999,Sports_Drink
107,58,15,7.55606399,Sports_Drink
120,60,15,7.288377241,Sports_Drink
89,47,38,6.002524871,Iced_Tea
60,37,39,6.033485257000001,Iced_Tea
63,41,45,7.121933578999999,Iced_Tea
86,40,39,6.207459637,Iced_Tea
96,41,40,6.090060478,Iced_Tea
100,35,36,6.346715209,Iced_Tea
63,37,43,6.661957897000001,Iced_Tea
70,43,40,6.176860192,Iced_Tea
67,55,44,7.251847296,Iced_Tea
74,40,40,6.386259977999999,Iced_Tea
89,53,44,7.319735475,Iced_Tea
74,46,45,6.025028997000001,Iced_Tea
89,41,38,6.344751947000001,Iced_Tea
60,55,40,7.02777956,Iced_Tea
67,43,38,7.299304715,Iced_Tea
70,38,35,7.014063944,Iced_Tea
74,49,38,7.4880144039999985,Iced_Tea
90,40,39,6.626503893,Iced_Tea
82,35,44,6.239011,Iced_Tea
73,45,37,6.742688094,Iced_Tea
85,53,38,6.588017308,Iced_Tea
81,56,36,7.097586415,Iced_Tea
84,55,38,6.956682742999999,Iced_Tea
80,45,42,7.380396262,Iced_Tea
76,54,45,6.176618831,Iced_Tea
76,56,39,6.551130445,Iced_Tea
81,40,45,6.427726565,Iced_Tea
76,44,45,6.740947635,Iced_Tea
69,47,40,6.130136384,Iced_Tea
